side,cluster,species_id,individual,gene_genome_count,total_genome_count,individual_gene_prev,summary_total_genome_count,missing_genome_count_in_pan
1,50S ribosomal protein L7/L12,26_2,37,4,5,0.8,5,0
1,AAA family ATPase,26_2,37,4,5,0.8,5,0
1,AAA-8 domain-containing protein,26_2,37,5,5,1.0,5,0
1,ATPase involved in chromosome partitioning,26_2,37,5,5,1.0,5,0
2,ATPase involved in chromosome partitioning,26_2,37,5,5,1.0,5,0
1,"Adenine-specific DNA methylase, N12 class",26_2,37,5,5,1.0,5,0
1,Amino acid ABC transporter permease,26_2,37,5,5,1.0,5,0
2,Amino acid ABC transporter permease,26_2,37,5,5,1.0,5,0
1,Antitoxin epsilon,26_2,37,5,5,1.0,5,0
1,Aspartate racemase,26_2,37,5,5,1.0,5,0
1,Calcium/sodium:proton antiporter,26_2,37,5,5,1.0,5,0
2,Calcium/sodium:proton antiporter,26_2,37,5,5,1.0,5,0
1,DNA-pol-B-exo2 domain-containing protein,26_2,37,5,5,1.0,5,0
2,DNA-pol-B-exo2 domain-containing protein,26_2,37,5,5,1.0,5,0
1,DNA-pol3-finger domain-containing protein,26_2,37,4,5,0.8,5,0
1,DUF104 domain-containing protein,26_2,37,5,5,1.0,5,0
2,DUF104 domain-containing protein,26_2,37,5,5,1.0,5,0
1,DUF1043 domain-containing protein,26_2,37,4,5,0.8,5,0
1,DUF1248 domain-containing protein,26_2,37,4,5,0.8,5,0
1,DUF1273 domain-containing protein,26_2,37,5,5,1.0,5,0
2,DUF1273 domain-containing protein,26_2,37,5,5,1.0,5,0
1,DUF1738 domain-containing protein,26_2,37,5,5,1.0,5,0
2,DUF1738 domain-containing protein,26_2,37,5,5,1.0,5,0
1,DUF1896 domain-containing protein,26_2,37,5,5,1.0,5,0
1,DUF2012 domain-containing protein,26_2,37,5,5,1.0,5,0
1,DUF2283 domain-containing protein,26_2,37,4,5,0.8,5,0
1,DUF2500 domain-containing protein,26_2,37,5,5,1.0,5,0
2,DUF2500 domain-containing protein,26_2,37,5,5,1.0,5,0
1,DUF2623 domain-containing protein,26_2,37,4,5,0.8,5,0
1,DUF2958 domain-containing protein,26_2,37,5,5,1.0,5,0
2,DUF2958 domain-containing protein,26_2,37,5,5,1.0,5,0
1,DUF3164 domain-containing protein,26_2,37,4,5,0.8,5,0
1,DUF3313 domain-containing protein,26_2,37,4,5,0.8,5,0
1,DUF3408 domain-containing protein,26_2,37,5,5,1.0,5,0
2,DUF3408 domain-containing protein,26_2,37,5,5,1.0,5,0
1,DUF4099 domain-containing protein,26_2,37,5,5,1.0,5,0
1,DUF4133 domain-containing protein,26_2,37,5,5,1.0,5,0
2,DUF4133 domain-containing protein,26_2,37,5,5,1.0,5,0
1,DUF4134 domain-containing protein,26_2,37,5,5,1.0,5,0
2,DUF4134 domain-containing protein,26_2,37,5,5,1.0,5,0
1,DUF4237 domain-containing protein,26_2,37,4,5,0.8,5,0
1,DUF4303 domain-containing protein,26_2,37,5,5,1.0,5,0
1,DUF4406 domain-containing protein,26_2,37,4,5,0.8,5,0
1,DUF5072 domain-containing protein,26_2,37,4,5,0.8,5,0
1,DUF551 domain-containing protein,26_2,37,5,5,1.0,5,0
2,DUF551 domain-containing protein,26_2,37,5,5,1.0,5,0
1,DUF891 domain-containing protein,26_2,37,5,5,1.0,5,0
2,DUF891 domain-containing protein,26_2,37,5,5,1.0,5,0
1,DUF935 domain-containing protein,26_2,37,4,5,0.8,5,0
1,Exonuclease,26_2,37,5,5,1.0,5,0
2,Exonuclease,26_2,37,5,5,1.0,5,0
1,Fumarate hydratase,26_2,37,5,5,1.0,5,0
2,Fumarate hydratase,26_2,37,5,5,1.0,5,0
1,GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase,26_2,37,5,5,1.0,5,0
2,GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase,26_2,37,5,5,1.0,5,0
1,"Helicase, RecD/TraA family",26_2,37,5,5,1.0,5,0
2,"Helicase, RecD/TraA family",26_2,37,5,5,1.0,5,0
1,IS1380 family transposase,26_2,37,5,5,1.0,5,0
2,IS1380 family transposase,26_2,37,5,5,1.0,5,0
1,Immunity protein 42,26_2,37,5,5,1.0,5,0
2,Immunity protein 42,26_2,37,5,5,1.0,5,0
1,Inhibitor-I29 domain-containing protein,26_2,37,4,5,0.8,5,0
1,KAP NTPase domain-containing protein,26_2,37,5,5,1.0,5,0
2,KAP NTPase domain-containing protein,26_2,37,5,5,1.0,5,0
1,Lantibiotic ABC transporter,26_2,37,5,5,1.0,5,0
2,Lantibiotic ABC transporter,26_2,37,5,5,1.0,5,0
1,Mu-transpos-C domain-containing protein,26_2,37,4,5,0.8,5,0
1,"N, N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase",26_2,37,5,5,1.0,5,0
2,"N, N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase",26_2,37,5,5,1.0,5,0
1,NUDIX hydrolase,26_2,37,5,5,1.0,5,0
2,NUDIX hydrolase,26_2,37,5,5,1.0,5,0
1,Nucleic acid-binding domain protein,26_2,37,5,5,1.0,5,0
2,Nucleic acid-binding domain protein,26_2,37,5,5,1.0,5,0
1,Omega-Repress domain-containing protein,26_2,37,5,5,1.0,5,0
1,Phage capsid protein,26_2,37,2,5,0.4,5,0
1,Phage exclusion protein Lit,26_2,37,5,5,1.0,5,0
1,Phage head morphogenesis protein,26_2,37,4,5,0.8,5,0
1,Phage morphogenesis protein,26_2,37,4,5,0.8,5,0
1,Phage-ABA-S domain-containing protein,26_2,37,5,5,1.0,5,0
2,Phage-ABA-S domain-containing protein,26_2,37,5,5,1.0,5,0
1,Phosphoribosyltransferase,26_2,37,5,5,1.0,5,0
2,Phosphoribosyltransferase,26_2,37,5,5,1.0,5,0
1,Photolyase/cryptochrome alpha/beta domain-containing protein,26_2,37,5,5,1.0,5,0
2,Photolyase/cryptochrome alpha/beta domain-containing protein,26_2,37,5,5,1.0,5,0
1,Putative ribose phosphate pyrophosphokinase,26_2,37,5,5,1.0,5,0
2,Putative ribose phosphate pyrophosphokinase,26_2,37,5,5,1.0,5,0
1,Relaxase,26_2,37,5,5,1.0,5,0
2,Relaxase,26_2,37,5,5,1.0,5,0
1,Relaxase/Mobilisation nuclease domain protein,26_2,37,5,5,1.0,5,0
1,Rep-3 domain-containing protein,26_2,37,5,5,1.0,5,0
2,Rep-3 domain-containing protein,26_2,37,5,5,1.0,5,0
1,RibD-C domain-containing protein,26_2,37,5,5,1.0,5,0
2,RibD-C domain-containing protein,26_2,37,5,5,1.0,5,0
1,S23 ribosomal protein,26_2,37,4,5,0.8,5,0
1,SAC domain-containing protein,26_2,37,4,5,0.8,5,0
2,SAC domain-containing protein,26_2,37,4,5,0.8,5,0
1,SpoVT-AbrB domain-containing protein,26_2,37,5,5,1.0,5,0
2,SpoVT-AbrB domain-containing protein,26_2,37,5,5,1.0,5,0
1,TIR domain-containing protein,26_2,37,5,5,1.0,5,0
2,TIR domain-containing protein,26_2,37,5,5,1.0,5,0
1,Terminase-6C domain-containing protein,26_2,37,4,5,0.8,5,0
1,Thymidylate synthase,26_2,37,4,5,0.8,5,0
1,TraG-D-C domain-containing protein,26_2,37,5,5,1.0,5,0
2,TraG-D-C domain-containing protein,26_2,37,5,5,1.0,5,0
1,Translesion error-prone DNA polymerase V autoproteolytic subunit,26_2,37,5,5,1.0,5,0
2,Translesion error-prone DNA polymerase V autoproteolytic subunit,26_2,37,5,5,1.0,5,0
1,Transposase DDE domain protein,26_2,37,5,5,1.0,5,0
2,Transposase DDE domain protein,26_2,37,5,5,1.0,5,0
1,Type I restriction endonuclease subunit S,26_2,37,5,5,1.0,5,0
2,Type I restriction endonuclease subunit S,26_2,37,5,5,1.0,5,0
1,Type IV secretion system protein,26_2,37,5,5,1.0,5,0
2,Type IV secretion system protein,26_2,37,5,5,1.0,5,0
1,Type IV secretory system Conjugative DNA transfer family protein,26_2,37,4,5,0.8,5,0
2,Type IV secretory system Conjugative DNA transfer family protein,26_2,37,4,5,0.8,5,0
1,UDP-N-acetyl-D-glucosamine 6-dehydrogenase,26_2,37,5,5,1.0,5,0
2,UDP-N-acetyl-D-glucosamine 6-dehydrogenase,26_2,37,5,5,1.0,5,0
1,Viral A-type inclusion protein,26_2,37,2,5,0.4,5,0
1,Y-family DNA polymerase,26_2,37,5,5,1.0,5,0
2,Y-family DNA polymerase,26_2,37,5,5,1.0,5,0
1,Zinc metalloproteinase/disintegrin,26_2,37,5,5,1.0,5,0
1,abiF,26_2,37,5,5,1.0,5,0
2,abiF,26_2,37,5,5,1.0,5,0
1,adkA,26_2,37,5,5,1.0,5,0
1,btgA,26_2,37,5,5,1.0,5,0
2,btgA,26_2,37,5,5,1.0,5,0
1,copG,26_2,37,5,5,1.0,5,0
2,copG,26_2,37,5,5,1.0,5,0
1,cpsB,26_2,37,5,5,1.0,5,0
2,cpsB,26_2,37,5,5,1.0,5,0
1,erm(B),26_2,37,5,5,1.0,5,0
1,group_105,26_2,37,5,5,1.0,5,0
2,group_105,26_2,37,5,5,1.0,5,0
1,group_10742,26_2,37,5,5,1.0,5,0
2,group_10742,26_2,37,5,5,1.0,5,0
1,group_10848,26_2,37,5,5,1.0,5,0
2,group_10848,26_2,37,5,5,1.0,5,0
1,group_11221,26_2,37,5,5,1.0,5,0
2,group_11221,26_2,37,5,5,1.0,5,0
1,group_1123,26_2,37,5,5,1.0,5,0
2,group_1123,26_2,37,5,5,1.0,5,0
1,group_11555,26_2,37,4,5,0.8,5,0
2,group_11555,26_2,37,4,5,0.8,5,0
1,group_1161,26_2,37,5,5,1.0,5,0
2,group_1161,26_2,37,5,5,1.0,5,0
1,group_11647,26_2,37,5,5,1.0,5,0
2,group_11647,26_2,37,5,5,1.0,5,0
1,group_11877,26_2,37,5,5,1.0,5,0
2,group_11877,26_2,37,5,5,1.0,5,0
1,group_12041,26_2,37,5,5,1.0,5,0
1,group_12117,26_2,37,5,5,1.0,5,0
2,group_12117,26_2,37,5,5,1.0,5,0
1,group_12567,26_2,37,5,5,1.0,5,0
2,group_12567,26_2,37,5,5,1.0,5,0
1,group_12580,26_2,37,5,5,1.0,5,0
2,group_12580,26_2,37,5,5,1.0,5,0
1,group_126,26_2,37,5,5,1.0,5,0
2,group_126,26_2,37,5,5,1.0,5,0
1,group_12646,26_2,37,5,5,1.0,5,0
2,group_12646,26_2,37,5,5,1.0,5,0
1,group_12710,26_2,37,5,5,1.0,5,0
2,group_12710,26_2,37,5,5,1.0,5,0
1,group_12981,26_2,37,5,5,1.0,5,0
2,group_12981,26_2,37,5,5,1.0,5,0
1,group_13061,26_2,37,5,5,1.0,5,0
2,group_13061,26_2,37,5,5,1.0,5,0
1,group_13485,26_2,37,5,5,1.0,5,0
2,group_13485,26_2,37,5,5,1.0,5,0
1,group_13559,26_2,37,5,5,1.0,5,0
2,group_13559,26_2,37,5,5,1.0,5,0
1,group_13617,26_2,37,5,5,1.0,5,0
2,group_13617,26_2,37,5,5,1.0,5,0
1,group_13677,26_2,37,5,5,1.0,5,0
1,group_13702,26_2,37,5,5,1.0,5,0
2,group_13702,26_2,37,5,5,1.0,5,0
1,group_13804,26_2,37,5,5,1.0,5,0
1,group_13912,26_2,37,4,5,0.8,5,0
1,group_14016,26_2,37,4,5,0.8,5,0
2,group_14016,26_2,37,4,5,0.8,5,0
1,group_14238,26_2,37,4,5,0.8,5,0
2,group_14238,26_2,37,4,5,0.8,5,0
1,group_14367,26_2,37,4,5,0.8,5,0
1,group_14556,26_2,37,4,5,0.8,5,0
1,group_14698,26_2,37,5,5,1.0,5,0
2,group_14698,26_2,37,5,5,1.0,5,0
1,group_14800,26_2,37,5,5,1.0,5,0
1,group_14837,26_2,37,2,5,0.4,5,0
1,group_14993,26_2,37,5,5,1.0,5,0
1,group_15192,26_2,37,5,5,1.0,5,0
2,group_15192,26_2,37,5,5,1.0,5,0
1,group_15297,26_2,37,1,5,0.2,5,0
1,group_15439,26_2,37,5,5,1.0,5,0
2,group_15439,26_2,37,5,5,1.0,5,0
1,group_15617,26_2,37,5,5,1.0,5,0
2,group_15617,26_2,37,5,5,1.0,5,0
1,group_15623,26_2,37,5,5,1.0,5,0
1,group_15697,26_2,37,5,5,1.0,5,0
2,group_15697,26_2,37,5,5,1.0,5,0
1,group_16027,26_2,37,5,5,1.0,5,0
2,group_16027,26_2,37,5,5,1.0,5,0
1,group_16529,26_2,37,5,5,1.0,5,0
2,group_16529,26_2,37,5,5,1.0,5,0
1,group_166,26_2,37,5,5,1.0,5,0
2,group_166,26_2,37,5,5,1.0,5,0
1,group_16653,26_2,37,5,5,1.0,5,0
2,group_16653,26_2,37,5,5,1.0,5,0
1,group_17267,26_2,37,5,5,1.0,5,0
2,group_17267,26_2,37,5,5,1.0,5,0
1,group_17288,26_2,37,5,5,1.0,5,0
1,group_17451,26_2,37,5,5,1.0,5,0
2,group_17451,26_2,37,5,5,1.0,5,0
1,group_17670,26_2,37,5,5,1.0,5,0
2,group_17670,26_2,37,5,5,1.0,5,0
1,group_17898,26_2,37,4,5,0.8,5,0
1,group_18109,26_2,37,5,5,1.0,5,0
1,group_1829,26_2,37,5,5,1.0,5,0
1,group_18382,26_2,37,5,5,1.0,5,0
2,group_18382,26_2,37,5,5,1.0,5,0
1,group_18494,26_2,37,5,5,1.0,5,0
1,group_18621,26_2,37,2,5,0.4,5,0
1,group_18755,26_2,37,5,5,1.0,5,0
1,group_18760,26_2,37,5,5,1.0,5,0
2,group_18760,26_2,37,5,5,1.0,5,0
1,group_18962,26_2,37,5,5,1.0,5,0
1,group_19131,26_2,37,4,5,0.8,5,0
2,group_19131,26_2,37,4,5,0.8,5,0
1,group_1915,26_2,37,5,5,1.0,5,0
2,group_1915,26_2,37,5,5,1.0,5,0
1,group_19155,26_2,37,5,5,1.0,5,0
2,group_19155,26_2,37,5,5,1.0,5,0
1,group_19196,26_2,37,5,5,1.0,5,0
2,group_19196,26_2,37,5,5,1.0,5,0
1,group_19409,26_2,37,5,5,1.0,5,0
2,group_19409,26_2,37,5,5,1.0,5,0
1,group_19473,26_2,37,5,5,1.0,5,0
2,group_19473,26_2,37,5,5,1.0,5,0
1,group_19625,26_2,37,5,5,1.0,5,0
1,group_19722,26_2,37,5,5,1.0,5,0
1,group_19762,26_2,37,5,5,1.0,5,0
1,group_19824,26_2,37,5,5,1.0,5,0
2,group_19824,26_2,37,5,5,1.0,5,0
1,group_20223,26_2,37,5,5,1.0,5,0
2,group_20223,26_2,37,5,5,1.0,5,0
1,group_20411,26_2,37,5,5,1.0,5,0
1,group_20451,26_2,37,2,5,0.4,5,0
1,group_20809,26_2,37,4,5,0.8,5,0
1,group_21001,26_2,37,5,5,1.0,5,0
2,group_21001,26_2,37,5,5,1.0,5,0
1,group_21114,26_2,37,5,5,1.0,5,0
1,group_21296,26_2,37,5,5,1.0,5,0
2,group_21296,26_2,37,5,5,1.0,5,0
1,group_21378,26_2,37,5,5,1.0,5,0
2,group_21378,26_2,37,5,5,1.0,5,0
1,group_21450,26_2,37,5,5,1.0,5,0
2,group_21450,26_2,37,5,5,1.0,5,0
1,group_21456,26_2,37,5,5,1.0,5,0
2,group_21456,26_2,37,5,5,1.0,5,0
1,group_21560,26_2,37,5,5,1.0,5,0
2,group_21560,26_2,37,5,5,1.0,5,0
1,group_21893,26_2,37,5,5,1.0,5,0
1,group_21900,26_2,37,4,5,0.8,5,0
1,group_21913,26_2,37,5,5,1.0,5,0
1,group_22092,26_2,37,5,5,1.0,5,0
2,group_22092,26_2,37,5,5,1.0,5,0
1,group_221,26_2,37,5,5,1.0,5,0
2,group_221,26_2,37,5,5,1.0,5,0
1,group_22359,26_2,37,5,5,1.0,5,0
1,group_22393,26_2,37,5,5,1.0,5,0
2,group_22393,26_2,37,5,5,1.0,5,0
1,group_2262,26_2,37,5,5,1.0,5,0
2,group_2262,26_2,37,5,5,1.0,5,0
1,group_22651,26_2,37,5,5,1.0,5,0
2,group_22651,26_2,37,5,5,1.0,5,0
1,group_23076,26_2,37,5,5,1.0,5,0
1,group_23339,26_2,37,5,5,1.0,5,0
2,group_23339,26_2,37,5,5,1.0,5,0
1,group_23558,26_2,37,4,5,0.8,5,0
1,group_23742,26_2,37,5,5,1.0,5,0
2,group_23742,26_2,37,5,5,1.0,5,0
1,group_23879,26_2,37,5,5,1.0,5,0
2,group_23879,26_2,37,5,5,1.0,5,0
1,group_24007,26_2,37,5,5,1.0,5,0
1,group_24082,26_2,37,4,5,0.8,5,0
1,group_2450,26_2,37,4,5,0.8,5,0
1,group_24557,26_2,37,5,5,1.0,5,0
1,group_24930,26_2,37,5,5,1.0,5,0
2,group_24930,26_2,37,5,5,1.0,5,0
1,group_24965,26_2,37,5,5,1.0,5,0
1,group_25034,26_2,37,5,5,1.0,5,0
2,group_25034,26_2,37,5,5,1.0,5,0
1,group_25299,26_2,37,5,5,1.0,5,0
2,group_25299,26_2,37,5,5,1.0,5,0
1,group_25617,26_2,37,5,5,1.0,5,0
2,group_25617,26_2,37,5,5,1.0,5,0
1,group_25981,26_2,37,5,5,1.0,5,0
2,group_25981,26_2,37,5,5,1.0,5,0
1,group_26023,26_2,37,5,5,1.0,5,0
2,group_26023,26_2,37,5,5,1.0,5,0
1,group_26092,26_2,37,5,5,1.0,5,0
2,group_26092,26_2,37,5,5,1.0,5,0
1,group_26096,26_2,37,5,5,1.0,5,0
1,group_26120,26_2,37,5,5,1.0,5,0
1,group_2662,26_2,37,5,5,1.0,5,0
1,group_26794,26_2,37,4,5,0.8,5,0
1,group_2692,26_2,37,5,5,1.0,5,0
2,group_2692,26_2,37,5,5,1.0,5,0
1,group_26993,26_2,37,5,5,1.0,5,0
2,group_26993,26_2,37,5,5,1.0,5,0
1,group_27286,26_2,37,5,5,1.0,5,0
2,group_27286,26_2,37,5,5,1.0,5,0
1,group_27636,26_2,37,4,5,0.8,5,0
2,group_27636,26_2,37,4,5,0.8,5,0
1,group_27637,26_2,37,5,5,1.0,5,0
1,group_27640,26_2,37,5,5,1.0,5,0
1,group_28152,26_2,37,5,5,1.0,5,0
1,group_28238,26_2,37,4,5,0.8,5,0
2,group_28238,26_2,37,4,5,0.8,5,0
1,group_28255,26_2,37,2,5,0.4,5,0
1,group_2839,26_2,37,5,5,1.0,5,0
2,group_2839,26_2,37,5,5,1.0,5,0
1,group_28663,26_2,37,5,5,1.0,5,0
2,group_28663,26_2,37,5,5,1.0,5,0
1,group_28665,26_2,37,4,5,0.8,5,0
2,group_28665,26_2,37,4,5,0.8,5,0
1,group_28735,26_2,37,5,5,1.0,5,0
2,group_28735,26_2,37,5,5,1.0,5,0
1,group_28765,26_2,37,5,5,1.0,5,0
2,group_28765,26_2,37,5,5,1.0,5,0
1,group_2886,26_2,37,5,5,1.0,5,0
2,group_2886,26_2,37,5,5,1.0,5,0
1,group_29107,26_2,37,5,5,1.0,5,0
2,group_29107,26_2,37,5,5,1.0,5,0
1,group_2925,26_2,37,5,5,1.0,5,0
1,group_29374,26_2,37,5,5,1.0,5,0
1,group_29565,26_2,37,5,5,1.0,5,0
1,group_29575,26_2,37,5,5,1.0,5,0
2,group_29575,26_2,37,5,5,1.0,5,0
1,group_29642,26_2,37,4,5,0.8,5,0
2,group_29642,26_2,37,4,5,0.8,5,0
1,group_29771,26_2,37,5,5,1.0,5,0
2,group_29771,26_2,37,5,5,1.0,5,0
1,group_29791,26_2,37,5,5,1.0,5,0
2,group_29791,26_2,37,5,5,1.0,5,0
1,group_29838,26_2,37,5,5,1.0,5,0
2,group_29838,26_2,37,5,5,1.0,5,0
1,group_30041,26_2,37,1,5,0.2,5,0
1,group_30189,26_2,37,5,5,1.0,5,0
2,group_30189,26_2,37,5,5,1.0,5,0
1,group_30474,26_2,37,5,5,1.0,5,0
2,group_30474,26_2,37,5,5,1.0,5,0
1,group_30731,26_2,37,5,5,1.0,5,0
2,group_30731,26_2,37,5,5,1.0,5,0
1,group_31190,26_2,37,4,5,0.8,5,0
2,group_31190,26_2,37,4,5,0.8,5,0
1,group_31332,26_2,37,5,5,1.0,5,0
2,group_31332,26_2,37,5,5,1.0,5,0
1,group_31338,26_2,37,2,5,0.4,5,0
2,group_31338,26_2,37,2,5,0.4,5,0
1,group_31805,26_2,37,5,5,1.0,5,0
2,group_31805,26_2,37,5,5,1.0,5,0
1,group_31896,26_2,37,1,5,0.2,5,0
1,group_32056,26_2,37,5,5,1.0,5,0
2,group_32056,26_2,37,5,5,1.0,5,0
1,group_32077,26_2,37,5,5,1.0,5,0
2,group_32077,26_2,37,5,5,1.0,5,0
1,group_32108,26_2,37,4,5,0.8,5,0
2,group_32108,26_2,37,4,5,0.8,5,0
1,group_32329,26_2,37,5,5,1.0,5,0
1,group_32391,26_2,37,4,5,0.8,5,0
1,group_32471,26_2,37,5,5,1.0,5,0
1,group_32692,26_2,37,5,5,1.0,5,0
1,group_32940,26_2,37,5,5,1.0,5,0
2,group_32940,26_2,37,5,5,1.0,5,0
1,group_32979,26_2,37,5,5,1.0,5,0
2,group_32979,26_2,37,5,5,1.0,5,0
1,group_3341,26_2,37,5,5,1.0,5,0
2,group_3341,26_2,37,5,5,1.0,5,0
1,group_33661,26_2,37,5,5,1.0,5,0
1,group_33793,26_2,37,5,5,1.0,5,0
2,group_33793,26_2,37,5,5,1.0,5,0
1,group_34352,26_2,37,5,5,1.0,5,0
2,group_34352,26_2,37,5,5,1.0,5,0
1,group_34354,26_2,37,5,5,1.0,5,0
2,group_34354,26_2,37,5,5,1.0,5,0
1,group_34525,26_2,37,5,5,1.0,5,0
1,group_34615,26_2,37,5,5,1.0,5,0
1,group_34639,26_2,37,4,5,0.8,5,0
1,group_34644,26_2,37,5,5,1.0,5,0
1,group_34692,26_2,37,5,5,1.0,5,0
2,group_34692,26_2,37,5,5,1.0,5,0
1,group_34933,26_2,37,5,5,1.0,5,0
1,group_34979,26_2,37,5,5,1.0,5,0
2,group_34979,26_2,37,5,5,1.0,5,0
1,group_35014,26_2,37,5,5,1.0,5,0
2,group_35014,26_2,37,5,5,1.0,5,0
1,group_35204,26_2,37,2,5,0.4,5,0
1,group_35221,26_2,37,5,5,1.0,5,0
2,group_35221,26_2,37,5,5,1.0,5,0
1,group_35342,26_2,37,5,5,1.0,5,0
1,group_35606,26_2,37,5,5,1.0,5,0
2,group_35606,26_2,37,5,5,1.0,5,0
1,group_35683,26_2,37,4,5,0.8,5,0
1,group_35814,26_2,37,5,5,1.0,5,0
2,group_35814,26_2,37,5,5,1.0,5,0
1,group_35849,26_2,37,5,5,1.0,5,0
1,group_35881,26_2,37,5,5,1.0,5,0
2,group_35881,26_2,37,5,5,1.0,5,0
1,group_35949,26_2,37,5,5,1.0,5,0
2,group_35949,26_2,37,5,5,1.0,5,0
1,group_36017,26_2,37,5,5,1.0,5,0
2,group_36017,26_2,37,5,5,1.0,5,0
1,group_36194,26_2,37,5,5,1.0,5,0
2,group_36194,26_2,37,5,5,1.0,5,0
1,group_36253,26_2,37,5,5,1.0,5,0
2,group_36253,26_2,37,5,5,1.0,5,0
1,group_36613,26_2,37,5,5,1.0,5,0
2,group_36613,26_2,37,5,5,1.0,5,0
1,group_36886,26_2,37,4,5,0.8,5,0
1,group_37108,26_2,37,5,5,1.0,5,0
1,group_37126,26_2,37,1,5,0.2,5,0
1,group_3714,26_2,37,5,5,1.0,5,0
2,group_3714,26_2,37,5,5,1.0,5,0
1,group_37234,26_2,37,5,5,1.0,5,0
2,group_37234,26_2,37,5,5,1.0,5,0
1,group_37573,26_2,37,5,5,1.0,5,0
2,group_37573,26_2,37,5,5,1.0,5,0
1,group_37742,26_2,37,5,5,1.0,5,0
2,group_37742,26_2,37,5,5,1.0,5,0
1,group_38337,26_2,37,5,5,1.0,5,0
2,group_38337,26_2,37,5,5,1.0,5,0
1,group_38482,26_2,37,4,5,0.8,5,0
1,group_38656,26_2,37,5,5,1.0,5,0
2,group_38656,26_2,37,5,5,1.0,5,0
1,group_38758,26_2,37,5,5,1.0,5,0
1,group_3894,26_2,37,4,5,0.8,5,0
1,group_38970,26_2,37,4,5,0.8,5,0
2,group_38970,26_2,37,4,5,0.8,5,0
2,group_39047,26_2,37,1,5,0.2,5,0
1,group_39157,26_2,37,5,5,1.0,5,0
1,group_39250,26_2,37,5,5,1.0,5,0
2,group_39250,26_2,37,5,5,1.0,5,0
1,group_39302,26_2,37,4,5,0.8,5,0
1,group_40125,26_2,37,5,5,1.0,5,0
1,group_40145,26_2,37,5,5,1.0,5,0
1,group_40232,26_2,37,5,5,1.0,5,0
2,group_40232,26_2,37,5,5,1.0,5,0
1,group_40430,26_2,37,3,5,0.6,5,0
2,group_40430,26_2,37,3,5,0.6,5,0
1,group_40460,26_2,37,2,5,0.4,5,0
1,group_40601,26_2,37,4,5,0.8,5,0
1,group_40855,26_2,37,3,5,0.6,5,0
2,group_40855,26_2,37,3,5,0.6,5,0
1,group_40860,26_2,37,5,5,1.0,5,0
2,group_40860,26_2,37,5,5,1.0,5,0
1,group_40938,26_2,37,5,5,1.0,5,0
2,group_40938,26_2,37,5,5,1.0,5,0
1,group_41067,26_2,37,5,5,1.0,5,0
2,group_41067,26_2,37,5,5,1.0,5,0
1,group_41162,26_2,37,5,5,1.0,5,0
1,group_41305,26_2,37,5,5,1.0,5,0
2,group_41305,26_2,37,5,5,1.0,5,0
1,group_4849,26_2,37,5,5,1.0,5,0
1,group_4864,26_2,37,5,5,1.0,5,0
1,group_4960,26_2,37,5,5,1.0,5,0
2,group_4960,26_2,37,5,5,1.0,5,0
1,group_5106,26_2,37,4,5,0.8,5,0
2,group_5106,26_2,37,4,5,0.8,5,0
1,group_5112,26_2,37,5,5,1.0,5,0
2,group_5112,26_2,37,5,5,1.0,5,0
1,group_537,26_2,37,5,5,1.0,5,0
1,group_5473,26_2,37,2,5,0.4,5,0
1,group_5482,26_2,37,5,5,1.0,5,0
2,group_5482,26_2,37,5,5,1.0,5,0
1,group_5668,26_2,37,5,5,1.0,5,0
1,group_5781,26_2,37,5,5,1.0,5,0
1,group_5890,26_2,37,5,5,1.0,5,0
2,group_5890,26_2,37,5,5,1.0,5,0
1,group_6182,26_2,37,5,5,1.0,5,0
2,group_6182,26_2,37,5,5,1.0,5,0
1,group_6360,26_2,37,5,5,1.0,5,0
2,group_6360,26_2,37,5,5,1.0,5,0
1,group_6440,26_2,37,1,5,0.2,5,0
1,group_6463,26_2,37,5,5,1.0,5,0
1,group_6503,26_2,37,2,5,0.4,5,0
1,group_6527,26_2,37,5,5,1.0,5,0
2,group_6527,26_2,37,5,5,1.0,5,0
1,group_6740,26_2,37,4,5,0.8,5,0
2,group_6740,26_2,37,4,5,0.8,5,0
1,group_6793,26_2,37,5,5,1.0,5,0
1,group_6806,26_2,37,5,5,1.0,5,0
2,group_6806,26_2,37,5,5,1.0,5,0
1,group_6935,26_2,37,5,5,1.0,5,0
2,group_6935,26_2,37,5,5,1.0,5,0
1,group_6978,26_2,37,5,5,1.0,5,0
2,group_6978,26_2,37,5,5,1.0,5,0
1,group_6999,26_2,37,5,5,1.0,5,0
1,group_7367,26_2,37,4,5,0.8,5,0
1,group_7801,26_2,37,5,5,1.0,5,0
2,group_7801,26_2,37,5,5,1.0,5,0
1,group_7931,26_2,37,5,5,1.0,5,0
2,group_7931,26_2,37,5,5,1.0,5,0
1,group_8052,26_2,37,3,5,0.6,5,0
2,group_8052,26_2,37,3,5,0.6,5,0
1,group_8272,26_2,37,5,5,1.0,5,0
2,group_8272,26_2,37,5,5,1.0,5,0
1,group_858,26_2,37,5,5,1.0,5,0
1,group_8649,26_2,37,5,5,1.0,5,0
1,group_8742,26_2,37,5,5,1.0,5,0
